,Drug_ID,SMILES,CYP2C19_Veith
9433,1718170.0,CCCCC(=O)NC(=S)Nc1cccc(NC(=O)CC)c1,1
9434,3405198.0,Cc1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1[N+](=O)[O-],1
9435,1231567.0,COC(=O)c1ccc(N=C2S/C(=C\c3cc(C)n(-c4cccnc4)c3C)C(=O)N2C)cc1,1
9436,6260861.0,C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,1
9437,5063856.0,CCC(C)Sc1nnc(CSc2nc3nc(C)cc(C)n3n2)o1,1
9438,4173677.0,Cc1ccccc1NC(=O)c1cccc(Cn2cc(Br)c([N+](=O)[O-])n2)c1,1
9439,1813019.0,CCCN1C(=O)/C(=C/c2ccc(C)o2)SC1=Nc1ccc(OC)cc1,1
9440,1022009.0,CCn1c(CSCc2ccc(C)cc2)nnc1SCC(=O)NCc1ccccc1,1
9441,7285280.0,COc1ccc(C(F)(F)F)cc1N/C=C\c1nnnn1-c1ccccc1,1
9442,1765982.0,CCCCOC(=O)c1ccc(NC(=S)NC(=O)c2c(Cl)cnn2C)cc1,1
9443,9681776.0,Brc1cc2c(cc1/C=N/Nc1nc(N3CCCC3)nc(N3CCOCC3)n1)OCO2,1
9444,3325793.0,Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1cccc(COc2ccccc2Cl)c1,1
9445,4070961.0,Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1C,1
9446,3414515.0,CC(C)c1ccc(-c2nn(-c3ccccc3)cc2C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1,1
9447,4052184.0,CCc1ccc(-c2csc(NC(=O)C3CCCO3)c2C(=O)OC(C)C)cc1,1
9448,3631374.0,COc1ccc(NC(=O)C23CC4CC(C2)CC(n2cnc(Br)n2)(C4)C3)c(C)c1,0
9449,6406850.0,CCSc1nnc(-c2sc3nnc(-c4ccccc4)c(-c4ccccc4)c3c2N)o1,1
9450,135461894.0,O=C1CC(=Nc2ccccc2)NN1c1ccccc1,1
9451,4658454.0,CCOc1ccc(N2C(=O)CC(Sc3nc(-c4cccs4)cc(C(F)(F)F)c3C#N)C2=O)cc1,1
9452,1801434.0,CCOC(=O)c1c(N2C(=O)Nc3cc(Cl)c(Cl)cc3N2O)sc2c1CCCCC2,0
9453,4105778.0,Cn1nnnc1SCC(=O)Nc1ccccc1[N+](=O)[O-],0
9454,844632.0,Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc(Br)cn2)n1,1
9455,998857.0,CCOC(=O)c1sc(C)c2c(=O)n(Cc3ccc(Cl)cc3)c(C)nc12,1
9456,1221192.0,CN1CCN(NC(=O)c2ccccc2F)CC1,0
9457,1229632.0,O=c1c2ccccc2c(-c2ccccc2)nn1Cc1ccc(Cl)cc1,1
9458,3900567.0,OCCN(C=NC1=NN(c2cccc(C(F)(F)F)c2)CC1)CCO,0
9459,54691802.0,CC(=O)c1c(O)cc(=O)n(-c2ccccc2)c1-c1cccc2ccccc12,1
9460,1042628.0,COC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,1
9461,1234269.0,CCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,1
9462,1234278.0,Nc1ncnc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)c12,1
9463,899489.0,CC(C)CCNC(=S)NC1CCCC1,1
9464,4575232.0,Cc1ccc(NC(=S)N2CCN(C(=O)C3CCCO3)CC2)c(C)c1,0
9465,687010.0,Cc1ccccc1C(=O)NNC(=O)c1ccc(F)cc1,0
9466,824763.0,c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,1
9467,8209243.0,CCCCC1=NN2C(=N)CC(=O)N=C2S1,0
9468,4176854.0,CCOC(=O)c1c(C)nc2sc3c(c2c1-c1ccc(OC)cc1)NC(c1ccccc1)NC3=O,0
9469,4452166.0,Cc1ccc(C(=O)NN2CCOCC2)cc1,0
9470,1232167.0,Cc1ccsc1/C=C1/SC(=O)N(CC(=O)N2CCOCC2)C1=O,0
9471,844589.0,Cc1cc(NC(=O)c2c([N+](=O)[O-])cnn2C)no1,0
9472,901979.0,CCCn1c(CC)nc([N+](=O)[O-])c1S(=O)(=O)c1ccccc1,1
9473,1812009.0,CN=C1S/C(=C\c2ccc(Sc3ccc(Cl)cc3)o2)C(=O)N1C,0
9474,7832117.0,O=[N+]([O-])c1cccc(-c2nnn(C34CC5CC(CC(C5)C3)C4)n2)c1,1
9475,1014720.0,O=C(NCc1ccccc1)c1cccc(COc2cccc(Cl)c2)c1,1
9476,1766009.0,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,0
9477,4287529.0,O=C(Cc1ccccc1)NC(Nc1cccc2ccccc12)C(Cl)(Cl)Cl,1
9478,5865129.0,Cc1ccc(/C=C/C(=O)N2CC(C)CC(C)C2)o1,1
9479,6874042.0,COc1ccc(/C=N/NC(=O)c2ccn[nH]2)cc1COc1ccc(F)cc1,1
9480,843984.0,CCc1ccccc1NC(=S)NCc1ccc2c(c1)OCO2,1
9481,833082.0,Cc1ccccc1C(=O)NNC(=O)c1ccoc1C,0
9482,9653017.0,C=C(C)C1CC=C(C)/C(=N/NC(=O)c2ccc(NC(=O)c3cccc(C)c3)cc2)C1,1
9483,5902738.0,Cc1cc(Cl)ccc1OCC(=O)N/N=C1\CCCc2ccccc21,0
9484,5933622.0,C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C,0
9485,5957579.0,CCOc1ccc(N/N=C(/C#N)C(N)=O)cc1,1
9486,838934.0,Nc1ccc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)cc1,1
9487,11948875.0,C=CCOc1ccc(CNC(C)(C)CO)cc1OC.Cl,0
9488,11948877.0,C=CCOc1ccc(CNC(C)(C)CO)cc1OCC.Cl,0
9489,828565.0,COc1ccc(C(=O)n2nc(-c3ccccc3)nc2SC)cc1,0
9490,989888.0,C=CCn1c(SCC(=O)N2CCc3ccccc3C2)nc2ccccc2c1=O,1
9491,2365301.0,Cc1cccc(Nc2ccccc2C(=O)OCC(=O)NCc2ccco2)c1C,1
9492,4966967.0,COc1ccc(NC(=O)CSc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)cc1,1
9493,11948915.0,CCOC(=O)N1CCN(C(=O)CNCc2cccs2)CC1.O=C(O)C(=O)O,0
9494,2468889.0,CCNC(=O)CN1c2cccc3cccc(c23)S1(=O)=O,1
9495,2320855.0,O=C1OCC(CO)(CO)N=C1NNc1ccc(Cl)c(Cl)c1,1
9496,1035390.0,Cc1cccc(NC2=NC(=S)N(c3ccc(C(=O)O)cc3)C23CCCCC3)c1,0
9497,11837938.0,CC1=NN(c2ccc(F)cc2)C(=O)C1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(F)cc2)c1=O,1
9498,902169.0,CC(=O)c1cc(CC=C(C)C)c(O)cc1O,1
9499,9666196.0,CCOc1ccc(N(C(C)C(=O)N/N=C(\C)c2cccc(NC(=O)c3ccccc3)c2)S(C)(=O)=O)cc1,1
9500,1781841.0,COc1ccc(/C=C2\N=C(SC)N(C)C2=O)cc1,1
9501,1796398.0,COc1ccccc1NC(=O)[C@H](COCc1ccccc1)NC(=O)OC(C)(C)C,1
9502,834555.0,CSc1ccc(CNc2ccc(Cl)cc2)cc1,1
9503,6266149.0,CCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(SC)cc2)cc1,1
9504,11957112.0,COc1cc(CNCCN2CCOCC2)ccc1OCc1ccccc1Cl.Cl,1
9505,11957113.0,COc1cc(CNCc2ccccn2)ccc1OCc1ccc(Cl)cc1Cl.Cl,1
9506,4046658.0,COc1ccc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)cc1C,1
9507,14743379.0,CS/C(N)=N/N=C/c1ccc([N+](=O)[O-])cc1.I,1
9508,220463.0,Clc1ccc(-c2cc3ccccc3[nH]2)cc1,1
9509,848413.0,CSc1ccccc1NC(=O)CSCc1ccc(C)cc1,1
9510,3663140.0,N#CC1=C(SCC(N)=O)NC2=C(C(=O)c3ccccc32)C1c1ccc(Cl)cc1,1
9511,1001112.0,COc1ccc(/C=C/C(=O)NCc2c(C)nn(C)c2C)cc1COc1ccc(Br)cc1,1
9512,1817064.0,CCNC(=S)NNC(=O)c1cccs1,0
9513,1240113.0,Cc1cccc(CSc2cccc3cccnc23)c1,1
9514,4650172.0,Cc1c(C)n(C)c2ccc(C(=O)Nc3cccc4ccccc34)cc12,1
9515,6874060.0,COc1ccccc1NCc1nnc(SCC(=O)N/N=C/c2ccco2)n1-c1ccc(Cl)cc1Cl,1
9516,3570389.0,CCCCNC(=S)NNC(=O)c1csc2c1CCC(C)C2,1
9517,4378728.0,CC(=O)C(N=Nc1ccccc1)(Sc1nnc(-c2ccccc2)n1-c1ccccc1)C(C)=O,1
9518,834546.0,Fc1ccccc1CNc1cc(Cl)cc(Cl)c1,1
9519,1825676.0,CCOc1ccc(OCCOCCN2CCc3ccccc3C2)cc1,1
9520,996839.0,Cc1cccc(NC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c1,1
9521,841803.0,Cc1c(-c2c(C#N)c(N)nc3c2CCCCCC3)cnn1C,1
9522,11957118.0,COc1cc(CNCCN2CCOCC2)ccc1OCc1ccc(Cl)cc1Cl.Cl,0
9523,11838420.0,CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4cccc5ccccc45)c(=O)c23)CO1,1
9524,1226136.0,Cc1ccccc1Cn1nc(C)c(NC(=O)c2sc3ccccc3c2Cl)c1C,1
9525,2997422.0,CC(NCc1ccc(Cl)cc1)C(O)c1ccccc1.Cl,1
9526,983887.0,COc1ccc(NC(=O)CCSc2cc(C)c3ccccc3n2)cc1,1
9527,4348626.0,COc1cc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)ccc1OCc1ccccc1,1
9528,988922.0,CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2ccc(OC)cc2)c1=S,1
9529,825709.0,CN1CCCN(C2C3CC4CC(C3)CC2C4)CC1,0
9530,1223803.0,Cc1ccc(NC(=O)Nc2nc(-c3ccc(C)s3)cs2)cc1,1
9531,1734121.0,CCN1C(=O)/C(=C/C=C2/SCCN2C)SC1=S,1
9532,9616045.0,COc1ccc(C(=O)N/N=C(\C)Cn2nc([N+](=O)[O-])cc2C)cc1,0
9533,4445385.0,CC1(C(=O)NCCCNC(=O)C2(C)CC2(Br)Br)CC1(Br)Br,1
9534,11957121.0,CCOc1ccc(Cl)cc1CNCCNCC(C)O.Cl,0
9535,902166.0,Nc1c2c(=O)oc(-c3ccccc3)cc2nn1-c1ccccc1,1
9536,834556.0,CSc1ccc(CNc2ccc(C)c(C)c2)cc1,1
9537,852657.0,Cn1c(CCNC(=O)c2ccccc2Cl)n[nH]c1=S,0
9538,4649699.0,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O,0
9539,5079883.0,CCOC(=O)c1c(NC(=S)NC(=O)c2cnn(CC)c2)sc2c1CCC(C)C2,0
9540,6292742.0,Cc1ccc(/C=C2/NC(=O)N(Cc3ccccc3)C2=O)s1,1
9541,3380750.0,COC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cn(Cc2ccc(Cl)cc2Cl)nc1-c1ccccc1,1
9542,9598137.0,O=[N+]([O-])c1ccc(Cl)c(-c2ccc(/C=N/c3c(-c4ccco4)nc4ccccn34)o2)c1,0
9543,4586733.0,CCCC(=O)Nc1sc(C)c(-c2ccc(C(C)CC)cc2)c1C#N,0
9544,3502382.0,Cc1ccc(NC(C#N)c2ccccc2OCc2ccccc2)cc1,1
9545,822459.0,CCN1CCN(S(=O)(=O)c2ccc(Cl)nc2)CC1,0
9546,4231610.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccn(C)n3)C2SC1,1
9547,135510930.0,C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1c[nH]c2ccccc12,1
9548,1565837.0,COc1ccc(CCNC(=O)CCCCCN2C(=O)c3ccccc3C2=O)cc1,1
9549,1817063.0,CCNC(=S)NNC(=O)Cc1ccccc1,0
9550,345125.0,CC(=O)Nc1ccc([N+](=O)[O-])cn1,0
9551,4251773.0,Cc1cccc(C)c1-n1nnnc1C(C)(C)N=Cc1ccc(Cl)cc1,1
9552,4668963.0,Cc1cccc(C)c1-n1nnnc1C(C)(C)N=Cc1ccc(Cl)cc1Cl,1
9553,697197.0,c1ccc(-c2nnc(SCCC3OCCCO3)o2)cc1,1
9554,1733268.0,CN1CCN(NC(=O)CN2C(=O)/C(=C/c3c(Cl)cccc3Cl)SC2=S)CC1,1
9555,1811102.0,CCc1sc(N(C(=O)Cc2ccccc2)c2cccc(F)c2)nc1-c1ccc(C)cc1,1
9556,1237579.0,CCOc1ccc(NC(=S)N(Cc2ccc(N(C)C)cc2)Cc2ccco2)cc1,1
9557,3439688.0,COc1cccc(C2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1,1
9558,3836104.0,CC(=O)Nc1ccc(NCN2C(=O)C3C4CCC(C4)C3C2=O)cc1,0
9559,2980415.0,COc1cc(CNCc2cccs2)cc(Br)c1OC.Cl,1
9560,9617650.0,COc1cccc(-c2cc(C(=O)N/N=C/c3ccc(OC)c(COC(C)=O)c3)c3ccccc3n2)c1,1
9561,6026898.0,Cc1ccc(S(N)(=O)=O)cc1NC(=O)/C=C/c1cccs1,0
9562,1007795.0,Cc1ccc(C)c(N(CC(=O)Nc2cc(Cl)ccc2Oc2ccccc2)S(C)(=O)=O)c1,1
9563,752833.0,Cc1ccc(-n2c(-c3cc(C)n(C)n3)n[nH]c2=S)cc1,0
9564,3827697.0,COc1cc(C2C(C#N)=C(N)N(c3sc4c(c3C#N)CCCC4)C3=C2C(=O)CC(C)(C)C3)cc(OC)c1OC,1
9565,5453601.0,Cc1nccn1CCCN1C(=O)/C(=C/c2ccc(C#N)cc2)NC1=S,0
9566,1676177.0,CN(C)c1ccc(N=C/C=C2\N(C)c3ccccc3C2(C)C)cc1,1
9567,9690007.0,O=[N+]([O-])c1cc2c(cc1/C=N/Nc1nc(Nc3ccccc3)nc(N3CCCCC3)n1)OCO2,1
9568,9667302.0,CCN(CC)C(=O)C1CCCN(c2ccc([N+](=O)[O-])cc2/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)C1,1
9569,3106357.0,CC1CCN(C(NC(=O)c2ccco2)C(=O)c2ccccc2)CC1,1
9570,3886109.0,COC(=O)C1(O)CC(C(C)C)=NN1C(=O)c1ccc(Cl)cc1,1
9571,6523576.0,CC1CC/C(=C\c2ccc3c(c2)OCO3)C(=O)/C1=C/c1ccc2c(c1)OCO2,1
9572,5895840.0,CCC(=O)Nc1cccc(C(=O)/C=C/c2ccccc2)c1,1
9573,4668964.0,N#Cc1cc([N+](=O)[O-])cnc1NCC(O)CO,0
9574,3573130.0,Cc1cccc(NC(NC(=O)c2cccnc2)C(Cl)(Cl)Cl)c1,1
9575,3599792.0,CCCCSc1nc(C)cc(NC(=S)Nc2ccc(OC)cc2)n1,1
9576,1008368.0,COc1ccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)cc1,1
9577,5571807.0,O=S(=O)(N/N=C\C=C\c1ccccc1)c1ccc(Br)cc1,1
9578,1020005.0,COc1ccc(C(=O)Nc2cc(Cl)ccc2OC(=O)c2ccc(OC)cc2)cc1,1
9579,9725859.0,O=C(COc1ccc(-c2ccccc2)cc1)N/N=C/c1ccccc1Br,1
9580,101246.0,O=C1c2ccccc2C(=O)N1Nc1ccccc1,0
9581,1811580.0,Cc1ccc(OCCNC(=O)c2cncc(Br)c2)cc1C,1
9582,3409264.0,O=C(Nc1nnc(SCc2ccc(Cl)cc2Cl)s1)C1COc2ccccc2O1,1
9583,6269993.0,CC(CN1C(=O)/C(=C/c2ccc(C#N)cc2)NC1=S)Cn1ccnc1,1
9584,4625332.0,CC12CCC(C(=O)Nc3cccc4ccccc34)(C1Br)C2(C)C,1
9585,11838419.0,CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(C)cc4)c(=O)c23)CO1,1
9586,7215654.0,CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccccc2C)c1,0
9587,1213610.0,COc1ccc(OCC(=O)NNC(=O)c2ccc(-c3ccccc3)cc2)cc1,0
9588,831090.0,Cc1ccc(-c2cccc(OC(=O)c3ccccc3F)c2)cc1,1
9589,11957133.0,COc1c(Cl)cc(Cl)cc1CNCCNCCO.Cl,0
9590,996679.0,Cc1ccccc1NC(=S)NC(=O)c1cc(-c2ccccc2)nc2ccccc12,1
9591,1725747.0,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccccc3C)ccc21,1
9592,271292.0,COc1ccc(CCNC(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC,1
9593,135510934.0,COc1cccc(C(=O)N/N=C/c2cn[nH]c2-c2ccc(OC)cc2OC)c1,1
9594,844487.0,CCn1nc(C)c(NC(=O)/C=C/c2cnn(C)c2C)c1C,0
9595,590551.0,CCc1ccccc1NC(=O)C1C(c2ccccc2)C1(Cl)Cl,1
9596,4405466.0,Cc1cccc(NC(=O)C23CCC(C)(C2Br)C3(C)C)c1,1
9597,11957136.0,CC(C)OCC(O)CN1CCNCC1.Cl,0
9598,831041.0,CCc1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)CC4)cc1,1
9599,834592.0,CSc1ccc(CNc2ccccc2)cc1,1
9600,988924.0,CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2ccccc2OC)c1=S,1
9601,7312196.0,CC(=O)Nc1cc(S(=O)(=O)Nc2ccccc2)c(C)cc1C,1
9602,3572223.0,CC(Sc1nc(NCc2ccccc2)nc(N(C)C)n1)C(=O)Nc1ccccc1,1
9603,6858688.0,Cc1ccc(/C=N/n2nnnc2N)cc1[N+](=O)[O-],0
9604,11837035.0,CC(C(=O)Nc1ccccc1Sc1ccccc1)N(c1ccccc1)S(C)(=O)=O,1
9605,5052216.0,CCC(C)(N=Cc1ccccc1)c1nnnn1-c1c(C)cccc1C,1
9606,4176848.0,O=C(NC(NCc1ccccc1)C(Cl)(Cl)Cl)c1cccnc1,1
9607,1236024.0,CCOc1ccc(C(=O)Nc2cnn(Cc3ccc(Cl)c(Cl)c3)c2)cc1,1
9608,1221200.0,Cc1ccc(-n2[nH]c(C)c(C=Nc3ccc4[nH]c(=O)[nH]c4c3)c2=O)cc1C,0
9609,3571971.0,Cc1ccc([N+](=O)[O-])cc1N=C(c1cccc([N+](=O)[O-])c1)N1CCOCC1,1
9610,622549.0,Nc1ccc(-c2sc(N)nc2-c2ccccc2)cc1,1
9611,1001133.0,COc1ccc(/C=C/C(=O)NCc2cn(C)nc2C)cc1COc1ccc(Br)cc1,1
9612,6504838.0,O=C(Nc1cccc2ccccc12)/C(=C/c1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1,1
9613,3344652.0,COc1cc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)ccc1OCc1cccc(F)c1,1
9614,1761196.0,Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,1
9615,7315478.0,CCn1c(CCNC(=O)c2ccccc2Cl)n[nH]c1=S,0
9616,835819.0,O=C(COc1ccc(Cl)cc1)NCCC1=CCCCC1,1
9617,673671.0,COc1ccc(C=O)cc1COc1ccc(C)cc1[N+](=O)[O-],1
9618,988921.0,CCn1c(-c2ccccc2Cl)nn(CC(=O)Nc2cc(Cl)ccc2Cl)c1=S,1
9619,1401110.0,CCOC(=O)Cc1nnc(NC(=O)CSc2ccc(C)cc2)s1,1
9620,3743550.0,COc1cccc(-c2[nH]nc3c2C(c2ccsc2)C(C#N)=C(N)O3)c1,1
9621,1400711.0,COc1ccc(C)cc1NC(=O)CCC(=O)Nc1nnc(C(F)(F)F)s1,0
9622,1400460.0,CCCc1nnc(NC(=O)CCC(=O)N2CCN(c3ccccn3)CC2)s1,0
9623,2018366.0,O=S(=O)(c1cccs1)N1CN(Cc2ccc(Cl)cc2)c2nc3ccccc3nc21,1
9624,4358416.0,Nc1nc(NCc2ccccc2)nc(Nc2cccc(F)c2)c1[N+](=O)[O-],0
9625,6323813.0,CN1CCN(c2ccc([N+](=O)[O-])c(N/N=C3\CN4CCC3CC4)c2)CC1,1
9626,3992742.0,Cc1ccc(Cn2c(C)cc3c(c2=O)C(c2cccs2)C(C#N)=C(N)O3)cc1,0
9627,11957173.0,Cc1cc(C)cc(NC(=O)CCc2nc3ccccc3[nH]2)c1,1
9628,5063932.0,O=C(NCc1ccco1)c1ccc2c(=O)n(-c3ccccc3)c(=S)[nH]c2c1,0
9629,4342607.0,CC1CC(C)CN(C(=O)CNS(=O)(=O)c2ccc(Br)s2)C1,1
9630,4132199.0,O=C(CSc1nc2ccccc2c(=O)n1CCCN1CCCCC1)NCc1ccccc1,0
9631,5068264.0,Cc1ccc(-c2ccc(=O)n(CC(=O)NCc3ccco3)n2)cc1,1
9632,4420121.0,CCCCNC(=O)C(CC)Sc1nc2sc(C(=O)OC)c(C)c2c(=O)n1N,1
9633,11957184.0,Cc1cc(OCCn2cc(/C(N)=N/O)c3ccccc32)ccc1Cl,1
9634,4117926.0,Cc1ccc(CNC(=O)Cc2csc(Nc3nc(=S)[nH]c4ccccc34)n2)cc1,1
9635,5217512.0,NNc1nc(-c2ccccc2)cc(-c2ccccc2O)n1,1
9636,3456574.0,COCCn1c(=S)[nH]c2cc(C(=O)NC(C)C)ccc2c1=O,1
9637,4614034.0,O=c1c2cc(Br)ccc2[nH]c(=S)n1Cc1cccnc1,1
9638,11957187.0,Cc1cccc(CCNc2nc3ccccc3n3nnnc23)c1,1
9639,135498904.0,Cc1ccccc1OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,0
9640,3515101.0,COc1cc(Cl)c(C)cc1NC(=O)CNC(=O)Cn1cnc2ccccc2c1=O,0
9641,4414298.0,O=C(CSc1nc2ccccc2c(=O)n1NC(=O)Cc1ccccc1)NCc1ccccc1Cl,1
9642,4121748.0,COc1ccc(CNC(=O)Cc2csc(Nc3nc(=S)[nH]c4ccccc34)n2)cc1,1
9643,5062043.0,COC(=O)c1sc(=S)n(-c2ccccc2OC)c1N,1
9644,11957191.0,COCCNC(=O)CSc1nc2ccc(N3CCOCC3)cc2c(=O)n1Cc1ccc(OC)cc1,1
9645,6618777.0,Cc1ccc(C2NC(c3ccc(C)cc3)C(C)C(=NO)C2C)cc1,1
9646,3600895.0,Cc1ccc2[nH]c(=O)c(NC(N)=S)nc2c1,1
9647,4179687.0,C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1,1
9648,6620684.0,CCOC(=O)C1=C(C)NC(SCC(N)=O)=C(C#N)C1c1ccccc1,1
9649,6864559.0,O=C(Cc1cc(=O)[nH][nH]1)N/N=C/C(Cl)=C/c1ccccc1,0
9650,5837173.0,O=C1NC(=S)N/C1=C/c1cccc([N+](=O)[O-])c1O,0
9651,4058186.0,CCSc1nnc(NC(=O)CSc2nc3c(cc2C#N)CCCC3)s1,1
9652,11957226.0,COc1cccc(C2c3c(-c4ccccc4)n[nH]c3C(=O)N2c2ccc(C(=O)O)cc2)c1,0
9653,135510956.0,C/C(=N\Nc1nnc(C)c(=O)[nH]1)C(=O)O,0
9654,4646645.0,COc1cccc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)c1,0
9655,3418920.0,CCOc1cc2[nH]c(=O)n(CCCC(=O)NCc3ccc(OC)cc3)c(=O)c2cc1OCC,0
9656,11957230.0,CSc1ccc(CCNC(=O)CSc2ccsc2[N+](=O)[O-])cc1,1
9657,4155549.0,Cc1cc(C)c(S(=O)(=O)NCC2CCC(C(=O)NCc3ccc4c(c3)OCO4)CC2)c(C)c1,1
9658,6618836.0,CCOc1cc(-c2noc(N)c2C#N)cc(OCC)c1OCC,1
9659,11957233.0,Cc1ccc(C)c(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)c1,0
9660,11957234.0,CC12CC(NC(=O)N1c1cccc(C(=O)NCc3ccccc3)c1)c1ccccc1O2,1
9661,54696505.0,Cc1ccccc1NC(=O)Cc1c(O)c2ccccc2[nH]c1=O,0
9662,11957237.0,Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)NCc3ccco3)c2=O)cc1F,0
9663,1520606.0,Nc1cc(=O)nc(SCC(=O)Nc2cccc3ccccc23)n1CCc1ccccc1,1
9664,1266500.0,CCOC(=O)c1nnn(-c2nc(OC)nc(N3CCCCC3)n2)c1-c1ccccc1,1
9665,11957241.0,CC(=O)Nc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)cc1,0
9666,5184997.0,COc1ccc(CNC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc1,1
9667,135510958.0,CSc1nc2n(n1)C(c1cccc(F)c1)C(C(=O)Nc1ccc(C)cc1C)=C(C)N2,0
9668,5049880.0,O=C(CCCn1c(=S)[nH]c2ccc(Br)cc2c1=O)NCC1CCCO1,1
9669,11957245.0,CC1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)CC1,1
9670,5159290.0,CCCCn1c(SCC(N)=O)nc2ccc(N3CCOCC3)cc2c1=O,0
9671,135510959.0,O=c1[nH]c2cc(Br)cnc2nc1/C=C(\O)c1ccc(F)cc1,0
9672,866901.0,Cc1cccc(NS(=O)(=O)c2c(C)n[nH]c2C)c1,1
9673,11957249.0,COc1ccc(-n2nc(C(=O)NCC(=O)Nc3ccccn3)c3ccccc3c2=O)cc1Cl,0
9674,2813385.0,Cc1cc(=O)oc2cc(NC(=O)CCC(=O)O)ccc12,0
9675,4099463.0,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc(C(=O)O)cc1,0
9676,11957253.0,O=C(CCn1c(=O)[nH]c2ccsc2c1=O)Nc1ccc(F)c(F)c1,0
9677,11957254.0,COc1cc(NC(=O)Cc2c(C(=O)O)[nH]c3ccccc23)cc(OC)c1OC,0
9678,4057843.0,CC(C)C(NS(=O)(=O)c1cccs1)C(=O)Nc1nc(C(C)(C)C)cs1,1
9679,11957257.0,COc1ccc(-c2cc3ccccc3n2CC(O)CNCCO)cc1.O=C(O)C(=O)O,1
9680,4448276.0,O=C(CCS(=O)(=O)c1cccc2nsnc12)NC1CCCCC1,1
9681,11957260.0,O=[N+]([O-])c1c(NCCO)cc(Sc2nc3ccccc3s2)c2nonc12,1
9682,5070248.0,COC(=O)c1cn(NC(=O)C2CCC(C(C)(C)C)CC2)c(=O)c2ccccc12,1
9683,11957262.0,COc1cccc(NC(=O)C2c3cc(OC)c(OC)cc3C(=O)N(C)C2c2cccnc2)c1,0
9684,11957264.0,CCC(C)NC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1cccs1,0
9685,11957267.0,CN1C(=O)/C(=C\c2ccccc2)Sc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc21,1
9686,11957268.0,CCc1ccc(N/C(SCc2ccccc2C)=C(/C#N)C(=O)NCc2ccco2)cc1,1
9687,4117928.0,O=C(Cc1csc(Nc2nc(=S)[nH]c3ccccc23)n1)NCc1cccc(Cl)c1,1
