,Drug_ID,SMILES,CYP3A4_Veith
10131,3153715.0,COc1ccc(CCN(C(=O)C(F)(F)F)C(C(=O)NC2CCCC2)c2cccs2)cc1,1
10132,826222.0,Cc1ccc(Nc2nc(Cl)nc(N(C)C#N)n2)cc1,1
10133,9590959.0,Cc1cnn(-c2cc(N/N=C/c3ccccc3Cl)ncn2)c1,0
10134,3143995.0,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2,1
10135,1112978.0,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21,1
10136,3219098.0,COc1ccc(CN(C(=O)c2cccs2)C(C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1,1
10137,3169282.0,CC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc2cccc(C)c2nc1Cl,0
10138,1442685.0,CC(C)c1ccc2nc3sc(C(=O)N4CCc5ccccc5C4)c(N)c3cc2c1,0
10139,3193322.0,CCOc1cc(NC(=O)c2ccccc2[N+](=O)[O-])c(OCC)cc1NC(=O)CC(C)C,0
10140,1078740.0,CC(C)(C)c1ccc(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1,0
10141,3217847.0,Cc1cccc(NC(=S)NC2CC3CCC(C2)N3Cc2ccco2)c1C,0
10142,3211246.0,Cc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CNC(=O)c2cccs2)cc1,1
10143,3114586.0,CC1CN(C(NC(=O)C(C)(C)C)C(Cl)(Cl)Cl)CC(C)O1,0
10144,3119182.0,NNC(=O)CNC(c1ccccc1)c1cc(Br)ccc1NC(=O)c1ccccc1Br,1
10145,5771062.0,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccc(F)cc12,1
10146,3180841.0,CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1cccc(C(F)(F)F)c1,1
10147,3217771.0,CC(C)CNC(=S)NC1CC2CCC(C1)N2Cc1ccccc1,0
10148,9557099.0,COc1cccc(/C=N/NC(=O)c2cc(-c3cccn3C)n[nH]2)c1,0
10149,3098751.0,O=C1C(Cc2ccccc2)SC(=Nc2ccccc2)N1c1ccccc1,1
10150,818768.0,CC(=O)NNC(=O)C(O)(c1ccccc1)c1ccccc1,0
10151,5348064.0,Cc1ccc(NC(=O)/C(=C\c2ccc3c(c2)OCO3)NC(=O)c2ccco2)cc1,1
10152,1172466.0,CCOc1cc(NC(=S)Nc2cccc(C)c2)c(OCC)cc1NC(=O)CC(C)C,1
10153,1934798.0,Cc1ccc(C(=O)N/C(=C/C=C/c2ccccc2)C(=O)NCc2ccco2)cc1,1
10154,3202484.0,O=C(NC1CCCC1)C(c1ccsc1)N(Cc1ccccc1)C(=O)Cc1cccs1,1
10155,1435013.0,CCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,0
10156,3167929.0,Clc1ccc(-n2nnnc2CN2CCOCC2)cc1,0
10157,3165253.0,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)ccc1OCC(=O)Nc1ccccc1C,1
10158,1442626.0,CCCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1,1
10159,749623.0,Cc1nn(CC(=O)N2CCOCC2)c(C)c1[N+](=O)[O-],0
10160,5760298.0,O=C(/C(=C/c1ccc(Cl)cc1)c1nc2ccccc2[nH]1)c1ccccc1,1
10161,2849595.0,CCOc1ccc(NC(=O)c2ccc(Br)o2)c([N+](=O)[O-])c1,0
10162,829437.0,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ncccc2C)cc1,0
10163,3121511.0,Cc1cc(C)cc(-n2c(C)cc(C=C(C#N)C#N)c2C)c1,0
10164,3208143.0,CCc1cc2cc(C)c(C)cc2nc1SCC(=O)NNC(=O)c1ccco1,1
10165,698365.0,S=C(Nc1ccccc1)N1CCCCC1,0
10166,9589856.0,COc1c(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cccc1[N+](=O)[O-],1
10167,684707.0,CC(C)Cc1nnc(NC(=O)c2ccc([N+](=O)[O-])cc2)s1,0
10168,3184574.0,COc1cccc(-n2c(SCC(=O)Nc3sc4c(c3C(N)=O)CCC4)nc3ccccc3c2=O)c1,0
10169,3139324.0,Cc1ccc(OCC(=O)NNC(=O)CCc2ccccc2)cc1,0
10170,3103518.0,CCC(=O)NC(NCC1CCCO1)C(Cl)(Cl)Cl,0
10171,6871468.0,O=C(CN1CCCC1)N/N=C/c1ccc(-c2cccc(Cl)c2)o1,0
10172,6885582.0,O=C(Cc1ccccc1)N/N=C/C=C/c1cccc([N+](=O)[O-])c1,0
10173,843190.0,Cc1ccn2c(NC(=O)c3ccccc3)c(-c3cccs3)nc2c1,1
10174,3136783.0,Fc1ccc2c(c1)C1C=CCC1C(c1cc3c(cc1Br)OCO3)N2,0
10175,5762115.0,Cc1ccc(OCCNC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1C,0
10176,2842931.0,Clc1ccc(N2N=C(c3cccs3)CC2c2ccco2)cc1,0
10177,2833597.0,O=C1CC(SC(=Nc2ccccc2)Nc2ccccc2)C(=O)N1c1cccc(Cl)c1,1
10178,3108504.0,CC(C)(C)NC(=O)C(=O)NNC(=O)c1ccccc1,0
10179,865072.0,CCOC(=O)CSc1nc(-c2ccccc2)nc2ccccc12,0
10180,3207697.0,Cc1ccc2cc(C#N)c(SCC(=O)N3CCCc4ccccc43)nc2c1C,1
10181,776571.0,CC(=O)Nc1ccc(C(=O)NNC(=O)CCc2ccccc2)cc1,0
10182,3191218.0,Cc1nn(C)cc1C(C(=O)NC1CCCCC1)N(C(=O)Cc1cccs1)c1ccc(C(C)C)cc1,1
10183,1368178.0,NC(=O)C1(N2CCCCC2)CCN(C(=S)Nc2ccc(Cl)cc2)CC1,0
10184,746923.0,COC(=O)c1c(NC(C)=O)sc(Cc2ccccc2)c1C,1
10185,3147101.0,COc1cccc(C(=O)N2N=C(c3cccc(OC)c3)CC2(O)C(F)(F)F)c1,1
10186,605297.0,O=[N+]([O-])c1cccnc1N1CCCCC1,0
10187,3144188.0,CCC1NC(=S)N(C2CCCCC2)C1=O,0
10188,9593165.0,CCCCC(=O)N/N=C(\C)CC(=O)Nc1cc(Cl)ccc1OC,1
10189,3111651.0,O=C(NCc1cccnc1)C1CC2c3ccccc3C1c1ccccc12,1
10190,3211145.0,O=C(NCC(=O)N(c1ccccc1)C(C(=O)NC1CCCC1)c1cccnc1)c1cccs1,1
10191,2861353.0,CC(NC(=O)Cn1cnc([N+](=O)[O-])n1)c1ccccc1,0
10192,3103509.0,CCCC(=O)NC(Nc1cccc(C(F)(F)F)c1)C(Cl)(Cl)Cl,1
10193,736799.0,O=C(NNC(=S)Nc1ccccc1)c1ccco1,0
10194,1134893.0,COc1ccc(OCc2nnc(SCC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)o2)cc1,1
10195,6034947.0,Cc1nc2ccccc2n1CC(=O)N/N=C\C=C\c1ccccc1,0
10196,847266.0,Clc1ccc(N=C(c2ccccc2)N2CCOCC2)cc1Cl,1
10197,3092413.0,CCCC(=O)NC(Nc1ccccc1OC)C(Cl)(Cl)Cl,1
10198,3215410.0,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)c2sc(C)nc2C)c2ccc(C(C)=O)cc2)cc1,1
10199,1420427.0,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C31CCCC1,0
10200,2896625.0,COC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc(C)c1C,1
10201,3150565.0,Cc1ccccc1NC(=O)C1CC(=O)N(c2ccc3c4c(cccc24)CC3)C1,1
10202,725697.0,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1,0
10203,5405994.0,CC(/C=N\NC(=O)Cn1c(C)nc2ccccc21)=C\c1ccccc1,0
10204,1432646.0,Cc1cc2nc(-c3ccc(SCc4ccc(C#N)cc4)nc3)[nH]c2cc1C,0
10205,704595.0,COc1ccc(CCNc2nc(-c3cccnc3)cs2)cc1OC,1
10206,3103429.0,O=C(Cc1ccccc1)NC(NCCc1ccccc1)C(Cl)(Cl)Cl,1
10207,3218586.0,COc1ccc(C(=O)NC2CCN(C(=S)Nc3cccc(C)c3)CC2)cc1,1
10208,784772.0,O=C(/C=C/c1ccc(Cl)cc1)NCCN1CCOCC1,0
10209,784576.0,Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,1
10210,3206680.0,COc1ccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)cc1,1
10211,3111056.0,CCCCCCCCCCCC(=O)NC(C(=O)OCC)C(O)c1cccc([N+](=O)[O-])c1,1
10212,1069133.0,COc1ccc(CCN(C)CCC(=O)Nc2c(C)cc(C)cc2C)cc1OC,1
10213,1432785.0,Cc1cc2nc(-c3ccc(SCC(=O)N4CCc5ccccc54)nc3)[nH]c2cc1C,0
10214,1078308.0,COc1ccccc1NC(=O)c1sc2ncn(Cc3ccccc3C)c(=O)c2c1C,1
10215,3153642.0,Cc1ccc(N(C(=O)C(F)(F)F)C(C(=O)NC2CCCCC2)c2cccs2)cc1C,1
10216,3180839.0,Cc1ccc(N(C(=O)Cn2nnc(-c3ccc(F)cc3)n2)C(CC(C)C)C(=O)NCC2CCCO2)cc1,1
10217,2933270.0,COC(=O)N1N=C(c2ccccc2)CC1(O)C(F)(F)F,0
10218,1959655.0,O=C(CSc1nc2ccccc2s1)N1c2ccccc2Sc2ccccc21,1
10219,1115489.0,CCOC(=O)C1=C(NC(=S)NC(=O)c2ccccc2)c2ccccc2CC1(C)C,1
10220,5733057.0,COc1ccc(C(=O)N/C(=C/c2cccs2)C(=O)NCCCn2ccnc2)cc1OC,1
10221,112609.0,Cc1sc2ccccc2[n+]1CCC(C)S(=O)(=O)[O-],0
10222,3187970.0,Cc1sc2c(c1C)C(c1ccc(C(C)(C)C)cc1)=NCC(=O)N2CC(=O)Nc1nccs1,1
10223,3218755.0,Cc1cccc(C(=O)NC2CCN(C(=S)NCc3ccco3)CC2)c1,1
10224,1078940.0,COC(=O)c1cc(NC(=O)N2c3ccccc3Sc3ccccc32)cc(C(=O)OC)c1,1
10225,1454774.0,Cc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,1
10226,1454780.0,Cc1ccc(C)c(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,1
10227,1454808.0,COc1cccc(NC(=S)N(CCc2nc3cc(C)c(C)cc3[nH]2)Cc2cccnc2)c1,1
10228,3223336.0,Cc1ccc(C(=O)NNC(=O)C2CCCN(c3ncccn3)C2)cc1,0
10229,5725491.0,Cc1cccc(N/C(N)=N/c2nc(C)cc(C)n2)c1,0
10230,1142967.0,Cc1ccc(C(=O)NNC(=O)CSc2nnc(-c3ccncc3)n2-c2ccc(C)cc2)cc1,1
10231,1438198.0,O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccccc2)CC1,1
10232,1735884.0,Cc1ccc(-c2nnc(SCC(=O)NNC(=O)COc3cccc(C)c3)n2C)cc1,1
10233,1082582.0,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12,0
10234,981647.0,Cc1cccc(N2CCN(c3ccc(NC(=O)/C=C(/C(=O)O)c4ccccc4)cc3)CC2)c1,0
10235,774124.0,O=C(CCc1ccccc1)NNC(=O)c1ccco1,0
10236,3217884.0,CNC(=S)NC1CC2CCCC(C1)N2CC(C)C,0
10237,820340.0,Cc1ccc(NC(=O)c2cc(Cl)nc3ccccc23)cc1,1
10238,5344329.0,CC(=O)c1cccc(NC(=O)/C(=C\c2ccco2)NC(=O)c2cccs2)c1,1
10239,1170397.0,COc1ccc(NCc2nnc(SCc3ccccc3)n2-c2ccc(OC)cc2)cc1,1
10240,5345884.0,COc1cc(/C=N/NC(=O)CN2CC(c3ccccc3)CC2=O)ccc1OC(=O)N(C)C,0
10241,3220698.0,COCCNC(=S)N1C2CCC1CC(NC(=O)NC13CC4CC(CC(C4)C1)C3)C2,1
10242,3217860.0,CCc1ccccc1NC(=O)NC1CC2CCC(C1)N2Cc1cccs1,0
10243,3222718.0,Cc1ccc(CNC(=O)C2(NC(=O)Nc3ccc(C)cc3)CCCCC2)cc1,1
10244,3210928.0,CCc1ccc(C(C(=O)NCc2ccc(OC)cc2)N(CCOC)C(=O)Cc2cccs2)cc1,1
10245,11958737.0,CC(C)Oc1ccc(CSC(=N)N)cc1.Cl,0
10246,5765374.0,Cc1cc(C)nc(/N=C(\N)Nc2ccc(F)c([N+](=O)[O-])c2)n1,0
10247,135425486.0,Fc1ccc2c(c1)C(c1ccncc1)=NNC(c1ccc(Cl)cc1)=N2,1
10248,3270483.0,COC(=O)C(NC(=O)c1ccc(F)cc1)(Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1)C(F)(F)F,1
10249,1790575.0,O=C(CCc1ccccc1)NNC(=S)NC(=O)c1ccccc1,0
10250,3365687.0,Cc1ccc(F)cc1NC(=O)C12CC3CC(C1)CC(n1cnc([N+](=O)[O-])n1)(C3)C2,0
10251,3180843.0,CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,1
10252,901023.0,O=C(NNc1cccc(Cl)n1)Nc1ccccc1Cl,1
10253,3193779.0,Cc1nnc(NC(=O)CSc2ncnc3c2cnn3-c2ccccc2C)s1,0
10254,1117844.0,CC(=O)Nc1c(NCC(C)C)c2ccccc2oc1=O,0
10255,9639885.0,COc1ccc(/C=N/NC(=O)CCCOc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-],1
10256,453241.0,O=C1Nc2ccccc2Nc2ncccc21,0
10257,1825672.0,CCCOc1ccc(OCCNC2CCCC2)cc1,0
10258,3197301.0,COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCCC(=O)Nc2ccccn2)c2ccc3c(c2)OCCO3)cc1,1
10259,3143991.0,Cc1ccccc1Cn1cc(NC(=O)CSc2nc3c(c(C(F)(F)F)n2)CCc2ccccc2-3)cn1,1
10260,1373960.0,COc1ccc(-c2nnn(CC(=O)NCCc3c[nH]c4ccccc34)n2)cc1OC,1
10261,1150812.0,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(C(=O)NCc2cccnc2)cc1,1
10262,3215615.0,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2C)cc1,1
10263,3215619.0,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccccc2C)cc1,1
10264,1034763.0,Cc1ccc(C(=O)Nc2cc(Cl)ccc2OC(=O)c2ccc(C)cc2)cc1,0
10265,5835912.0,C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,1
10266,3128422.0,Cc1cccc(C(=O)NNC(=O)C2CCCO2)c1,0
10267,824092.0,O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccncc1,1
10268,1893275.0,CC1(C)c2ssc(=S)c2-c2ccccc2N1C(=O)CSC1=NCCS1,1
10269,3215942.0,CCc1ccc(N(C(=O)CNC(=O)c2cccs2)C(C(=O)NC(C)(C)C)c2cc(OC)c(OC)c(OC)c2)cc1,1
10270,3155466.0,CCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2cc(C)ccc21,0
10271,3307466.0,Cc1ccc(C)c(S(=O)(=O)NC(C)C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1,1
10272,1026560.0,Cc1ccc2oc(-c3ccc(C)c(NC(=O)Cc4cccs4)c3)nc2c1,0
10273,995585.0,COc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3cnn4c(C(F)F)cc(-c5ccc(C)cc5)nc34)cc2)cc1,1
10274,1817278.0,NC(=O)CSc1nc2sc(-c3ccccc3)cc2c(=O)n1N,0
10275,3224878.0,CC1=CC2=NC(=O)CC(C)(C(=O)N(CC(=O)NC(C)(C)C)Cc3cccs3)N2C=C1,0
10276,3188518.0,O=C(NCc1ccccc1)C(c1cccs1)N(Cc1cccs1)C(=O)c1cnccn1,1
10277,1442414.0,CC(C)(C)c1nc(SCC(=O)Nc2ccc3c(c2)OCCO3)c2ccccc2n1,1
10278,9590382.0,COc1ccc(/C=C/C(=O)Oc2cccc(/C=N/NC(=O)COc3c(C)cccc3C)c2)cc1,0
10279,3108201.0,Cc1cccc(C)c1NC(=O)C(c1ccc(Cl)cc1Cl)N1CCCCC1,1
10280,1779937.0,COc1ccc2sc3c(=O)[nH]c4ccccc4c3c2c1,0
10281,3102030.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1[N+](=O)[O-],1
10282,11958743.0,CCC1CC[N+]2(C)CCC3=C(CCC3)C2(C)C1.[I-],0
10283,5426546.0,COC(=O)c1ccc(/C=N\NC(=O)c2ccc(C)cc2Cl)cc1,1
10284,1167945.0,CC(C)OC(=O)CSc1nc(-c2ccc(F)cc2)nc2ccc(F)cc12,0
10285,56642946.0,CC(=O)O.O=C(N/N=C/c1cc([N+](=O)[O-])ccc1N1CCNCC1)c1ccc([N+](=O)[O-])cc1,0
10286,3173042.0,CCCCn1c(SCC(=O)Nc2nccs2)nc2ccccc2c1=O,1
10287,1119977.0,O=C(CN(Cc1ccco1)C(=O)c1cccc(Cl)c1)Nc1c(Cl)cc(Cl)cc1Cl,1
10288,3206683.0,COc1ccccc1NC(=O)CSc1nc2ccccc2cc1Cc1ccccc1,1
10289,9616083.0,CC(C)(C)C1CCc2c(C(=O)N/N=C/c3cccs3)csc2C1,0
10290,3215780.0,COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,1
10291,858840.0,COc1cccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)c1,1
10292,5339207.0,CCN(CC)C(=O)C(=O)N/N=C/c1cccc(Br)c1,0
10293,1226649.0,CC(=O)NC(=S)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,0
10294,3226871.0,Cc1cc(C)c(NC(=O)CS(=O)CC(=O)NCCCc2ccccc2)c(C)c1,1
10295,3205534.0,CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)CCC(=O)Nc1nccs1,1
10296,1146043.0,CCN(CC)C(=O)Cn1cc(/C=C(\C#N)C(=O)N2CCN(c3ccccc3)CC2)c2ccccc21,1
10297,3138232.0,CCOc1ccc(NCc2nnc(SCc3ccccc3Cl)n2-c2ccccc2)cc1,1
10298,723909.0,CCCC(O)(CCC)C(=O)NN1CCCCC1,0
10299,9557168.0,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/NC(=O)c1ccco1,0
10300,9595084.0,CCn1c2ccccc2c2cc(NC(=O)C/C(C)=N/NC(=O)c3ccccc3N)ccc21,1
10301,36755.0,CNc1nc(Cl)nc(NC(C)(C)C)n1,0
10302,9592543.0,CCNC(=O)C/C(C)=N/NC(=O)C12CC3CC(CC(C3)C1)C2,0
10303,3186770.0,CCOc1cc(NC(=S)NCC2CCCO2)c(OCC)cc1NC(=O)c1cccc(C)c1,1
10304,2898055.0,Cc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1,1
10305,1118366.0,COc1ccc(CNc2nc3ccccc3n2Cc2ccccc2)cc1OC,1
10306,1078765.0,Cc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)s1,0
10307,3215244.0,O=C(NC1CCCCC1)C(c1ccc(F)cc1)N(C(=O)Cc1ccsc1)c1ccc(F)cc1,0
10308,1093493.0,O=C(CSc1ccccc1)Nc1ccc(NC(=O)c2ccco2)cc1,0
10309,3119335.0,O=[N+]([O-])c1ccc(N2CCCC2)cc1N1CCCC1,0
10310,5441803.0,O=C(Nc1cccc(Br)c1)/C(=C\c1cccnc1)NC(=O)c1ccco1,1
10311,293745.0,CCCCNC(=O)C(=O)c1ccccc1NC(C)=O,0
10312,790786.0,CCc1c(C)nc2ccc(Br)cc2c1Cl,0
10313,3094819.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(NCc1ccccc1)C(Cl)(Cl)Cl,1
10314,1143752.0,COc1ccc2nc(C)cc(SCC(=O)Nc3c(C)cc(C)cc3C)c2c1,1
10315,3216052.0,O=C(CN(C(=O)CSc1nc2ccccc2o1)c1cccc(F)c1)NC1CCCCC1,1
10316,5762712.0,COc1cc(/C=C(\C#N)C(=O)NCC2CCCO2)c([N+](=O)[O-])cc1OC,0
10317,2909312.0,COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)CC3N(C(=O)c1ccccc1)CC2,0
10318,135427797.0,Clc1ccc2c(c1)C(c1cccs1)=NNC(c1cccnc1)=N2,1
10319,767374.0,O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,1
10320,2829936.0,O=C(NC(NC(=S)Nc1cc(Cl)ccc1Cl)C(Cl)(Cl)Cl)c1ccco1,1
10321,5441576.0,Cc1c(NC(=O)/C(=C\c2ccccc2)NC(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,1
10322,1820285.0,Cc1ccccc1N1CCN(C(=O)c2ccccc2NC(=O)/C=C\C(=O)O)CC1,0
10323,4240836.0,Cc1[nH][nH]c(=O)c1C(c1c(C)[nH][nH]c1=O)c1cn(Cc2cccc3ccccc23)c2ccccc12,0
10324,1083882.0,COc1ccc(N(C(=O)Cn2nnc3ccccc32)C2(C(=O)NC3CCCC3)CCCCC2)cc1,1
10325,3153675.0,COc1ccc(C(C(=O)NC2CCCC2)N(Cc2ccc(F)cc2)C(=O)c2ccn[nH]2)cc1OC,1
10326,740336.0,CCCC(=O)Nc1c(C)n[nH]c1C,0
10327,769051.0,Cc1cc(C)c2c(N=NN(C)C)[nH]nc2n1,0
10328,1553304.0,CCN(CC)c1ccc(N2C(=O)/C(=C/c3cccnc3)SC2=S)cc1,1
10329,6401290.0,Clc1ccc(N2CCCCCC2)nn1,0
10330,2983339.0,CCOc1cc(CNCCc2ccc(S(N)(=O)=O)cc2)ccc1OCc1ccc(Cl)cc1.Cl,1
10331,1731866.0,CCCCC(=O)Nc1ccc(C)c(O)c1,0
10332,3737197.0,CC1(C)CC2(CC(c3cccs3)c3cc(Cl)c(O)cc3O2)NC(=S)N1,0
10333,1043199.0,Cc1nc(SCC(=O)c2cc3ccccc3oc2=O)c(C#N)c(C)c1C(=O)Nc1ccccc1,0
10334,824234.0,Cc1ccnc(NCn2nnc3ccccc32)c1,0
10335,5334622.0,O=C(N/N=C/c1ccccn1)c1ccc(Br)o1,0
10336,11958758.0,CCCC1CCC2(C)C3=C(CCC3)CC[N+]2(C)C1.[I-],0
10337,725705.0,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1C,0
10338,1374114.0,Cc1cc2cc(C)c3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n3c2cc1C,1
10339,5762720.0,N#C/C(=C\c1cccs1)C(=O)NCC1CCCO1,0
10340,745033.0,Cc1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1,1
10341,1756315.0,CCNC(=S)NNC(=O)c1ccoc1C,0
10342,3129039.0,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2ccco2)C(=O)C1,0
10343,6868942.0,Cn1cc(C(=O)N/N=C/C(Br)=C\c2ccccc2)ccc1=O,0
10344,1081837.0,Nc1c(Cl)ncnc1N1CCOCC1,0
10345,5110550.0,Cc1cc(N2CCOCC2)ncc1[N+](=O)[O-],0
10346,1005734.0,NC(=S)Nn1c(CCC(=O)O)ccc1-c1ccc(Br)cc1,0
10347,6872532.0,COc1ccc(C(=O)Oc2cc(/C=N/NS(=O)(=O)c3ccc(C)cc3)ccc2OC)cc1,0
10348,5433448.0,C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,0
10349,1012180.0,O=C(NNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12)Nc1ccccc1,0
10350,758271.0,CCn1c(-c2cccnc2)n[nH]c1=S,0
10351,9590767.0,O=C(Cc1ccccc1)N/N=C/c1ccccc1OCc1ccc(Cl)cc1,1
10352,692001.0,COc1ccc(CSc2nnnn2C)cc1[N+](=O)[O-],0
10353,775729.0,COc1ccc(OC)c(NC(=O)c2c3c(nc4ccccc24)CCC3)c1,1
10354,11958761.0,COC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccccc1.Cl,1
10355,3179856.0,CC(C(=O)NC1CCCC1)N(C(=O)c1ccc(-c2ccccc2)[nH]1)c1ccccc1F,1
10356,3190066.0,CCC(C(=O)NC(C)(C)C)N(C(=O)Cn1nnc(-c2ccccc2F)n1)c1cccc2c1CCCC2,1
10357,1452271.0,Cc1ccc(-n2nnnc2SCC(=O)NNC(=O)c2ccco2)c(C)c1,1
10358,954521.0,CCCn1nnnc1NC(=O)c1ccc(C)cc1Cl,0
10359,3205943.0,Cc1cc(C)cc(N(C(=O)c2ccccn2)C(C(=O)NC2CCCCC2)c2cccs2)c1,1
10360,820785.0,O=C(N/C(=C/c1ccco1)C(=O)N1CCCCCC1)c1cccs1,1
10361,1441127.0,Cc1ccc(Nc2ncccc2C(=O)NCc2cccs2)c(C)c1,1
10362,3186767.0,CCOc1cc(NC(=S)NCC2CCCO2)c(OCC)cc1NC(=O)c1ccccc1C,1
10363,6882676.0,CCn1c(SCC(=O)N/N=C/C=C\c2ccccc2[N+](=O)[O-])nnc1-c1ccccc1,1
10364,11958763.0,Cc1cccc[n+]1CC(=O)Nc1ccc([N+](=O)[O-])cc1Cl.[Cl-],0
10365,1105521.0,N#Cc1ccc(-c2ccccc2)nc1SCC(=O)c1cccc(Cl)c1,0
10366,9563791.0,O=C(Cn1nc(C(F)F)cc1C(F)F)N/N=C/c1ccc2c(c1)OCO2,1
10367,4171355.0,Cc1cc([N+](=O)[O-])ccc1-c1ccc(C2Nc3ccccc3C(=O)N2O)o1,1
10368,1214139.0,CCOc1cc(/C=C2/SC(=O)N(CC(=O)N3CCc4ccccc4C3)C2=O)ccc1OCC(=O)O,0
10369,11958764.0,N#C/C(=C\c1ccc(Cl)cc1)c1nc2ncccc2[nH]1,0
10370,5431745.0,C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,0
10371,6874576.0,COc1cc(/C=N/NC(N)=O)c(Br)cc1OCC(=O)Nc1ccccc1C,1
10372,1790676.0,CCCC(=O)Nc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,0
10373,135458726.0,O=[N+]([O-])c1ccccc1N/N=C/c1c[nH]c2ccccc12,1
10374,3206689.0,COc1cccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)c1,1
10375,3190117.0,CC(C)CCNC(=O)CN(C(=O)Cn1nnc(-c2ccccc2F)n1)c1cccc2c1CCCC2,1
10376,1457119.0,Cc1cccc(N(CC(=O)NC2CCCC2)C(=O)c2cc3cc4cccc(C)c4nc3s2)c1C,1
10377,3202421.0,COc1ccc(C(C(=O)Nc2ccc(F)cc2)N(C(=O)Cn2nnc3ccccc32)C2CC2)cc1,1
10378,629468.0,CC(=O)Nc1ccc(N2C(=O)CC(c3ccccc3)CC2=O)cc1,0
10379,6402388.0,O=C(CSc1nnc2c3ccccc3c3ccccc3c2n1)Nc1ccccc1F,0
10380,2924930.0,O=C(NC1CCCCC1)C(Cc1ccccc1)N1C(=O)C2C3CCC(C3)C2C1=O,1
